scientificName,canonicalName,aus_native
Chloris virgata Sw.,Chloris virgata,FALSE
Chrysopogon aciculatus (Retz.) Trin.,Chrysopogon aciculatus,TRUE
Chrysopogon elongatus (R.Br.) Benth.,Chrysopogon elongatus,TRUE
Chrysopogon fallax S.T.Blake,Chrysopogon fallax,TRUE
Chrysopogon filipes (Benth.) Reeder,Chrysopogon filipes,TRUE
Chrysopogon latifolius S.T.Blake,Chrysopogon latifolius,TRUE
Chrysopogon oliganthus Veldkamp,Chrysopogon oliganthus,TRUE
Chrysopogon pallidus (R.Br.) Trin. ex Steud.,Chrysopogon pallidus,TRUE
Chrysopogon rigidus (B.K.Simon) Veldkamp,Chrysopogon rigidus,TRUE
Chrysopogon setifolius Stapf,Chrysopogon setifolius,TRUE
Chrysopogon sylvaticus C.E.Hubb.,Chrysopogon sylvaticus,TRUE
Chrysopogon zizanioides (L.) Roberty,Chrysopogon zizanioides,FALSE
Clausospicula extensa Lazarides,Clausospicula extensa,TRUE
Cleistochloa rigida (S.T.Blake) R.D.Webster,Cleistochloa rigida,TRUE
Cleistochloa sclerachne (F.M.Bailey) C.E.Hubb.,Cleistochloa sclerachne,TRUE
Cleistochloa subjuncea C.E.Hubb.,Cleistochloa subjuncea,TRUE
Coelachne pulchella R.Br.,Coelachne pulchella,TRUE
Coix gasteenii B.K.Simon,Coix gasteenii,TRUE
Coix lacryma-jobi L.,Coix lacryma-jobi,FALSE
Coix lingulata Hack.,Coix lingulata,FALSE
Cortaderia jubata (Lemoine) Stapf,Cortaderia jubata,FALSE
Cortaderia selloana (Schult. & Schult.f.) Asch. & Graebn.,Cortaderia selloana,FALSE
Corynephorus fasciculatus Boiss. & Reut.,Corynephorus fasciculatus,FALSE
Cymbopogon ambiguus (Hack.) A.Camus,Cymbopogon ambiguus,TRUE
Cymbopogon bombycinus (R.Br.) Domin,Cymbopogon bombycinus,TRUE
Cymbopogon citratus (DC.) Stapf,Cymbopogon citratus,FALSE
Cymbopogon dependens B.K.Simon,Cymbopogon dependens,TRUE
Cymbopogon globosus Henrard,Cymbopogon globosus,TRUE
Cymbopogon gratus Domin,Cymbopogon gratus,TRUE
Cymbopogon martinii (Roxb.) W.Watson,Cymbopogon martinii,TRUE
Cymbopogon obtectus S.T.Blake,Cymbopogon obtectus,TRUE
Cymbopogon procerus (R.Br.) Domin,Cymbopogon procerus,TRUE
Cymbopogon queenslandicus S.T.Blake,Cymbopogon queenslandicus,TRUE
Cymbopogon refractus (R.Br.) A.Camus,Cymbopogon refractus,TRUE
x Cynochloris macivorii Clifford & Everist,x Cynochloris macivorii,TRUE
x Cynochloris reynoldensis B.K.Simon,x Cynochloris reynoldensis,TRUE
Cynodon aethiopicus Clayton & J.R.Harlan,Cynodon aethiopicus,FALSE
Cynodon dactylon (L.) Pers.,Cynodon dactylon,TRUE
Cynodon incompletus Nees,Cynodon incompletus,FALSE
Cynodon nlemfuensis Vanderyst,Cynodon nlemfuensis,FALSE
Cynodon radiatus Roth ex Roem. & Schult.,Cynodon radiatus,FALSE
Cynodon transvaalensis Burtt Davy,Cynodon transvaalensis,FALSE
Cynosurus cristatus L.,Cynosurus cristatus,FALSE
Cynosurus echinatus L.,Cynosurus echinatus,FALSE
Cyperochloa hirsuta Lazarides & L.Watson,Cyperochloa hirsuta,TRUE
Cyrtococcum accrescens (Trin.) Stapf,Cyrtococcum accrescens,TRUE
Cyrtococcum capitis-york B.K.Simon,Cyrtococcum capitis-york,TRUE
Cyrtococcum oxyphyllum (Hochst. ex Steud.) Stapf,Cyrtococcum oxyphyllum,TRUE
Cyrtococcum patens (L.) A.Camus,Cyrtococcum patens,TRUE
Dactylis glomerata L.,Dactylis glomerata,FALSE
Dactyloctenium aegyptium (L.) Willd.,Dactyloctenium aegyptium,FALSE
Dactyloctenium australe Steud.,Dactyloctenium australe,FALSE
Dactyloctenium buchananensis B.K.Simon,Dactyloctenium buchananensis,TRUE
Dactyloctenium giganteum B.S.Fisher & Schweick.,Dactyloctenium giganteum,FALSE
Dactyloctenium radulans (R.Br.) P.Beauv.,Dactyloctenium radulans,TRUE
Dallwatsonia felliana B.K.Simon,Dallwatsonia felliana,TRUE
Danthonia decumbens (L.) DC.,Danthonia decumbens,FALSE
Deschampsia antarctica É.Desv.,Deschampsia antarctica,TRUE
Deschampsia cespitosa (L.) P.Beauv.,Deschampsia cespitosa,TRUE
Deschampsia chapmanii Petrie,Deschampsia chapmanii,TRUE
Deschampsia gracillima Kirk,Deschampsia gracillima,TRUE
Desmostachya bipinnata (L.) Stapf,Desmostachya bipinnata,FALSE
Deyeuxia acuminata Vickery,Deyeuxia acuminata,TRUE
Deyeuxia affinis M.Gray,Deyeuxia affinis,TRUE
Deyeuxia angustifolia Vickery,Deyeuxia angustifolia,TRUE
Deyeuxia appressa Vickery,Deyeuxia appressa,TRUE
Deyeuxia apsleyensis D.I.Morris,Deyeuxia apsleyensis,TRUE
Deyeuxia boormanii (Vickery) N.G.Walsh,Deyeuxia boormanii,TRUE
Deyeuxia brachyathera (Stapf) Vickery,Deyeuxia brachyathera,TRUE
Deyeuxia breviglumis Benth.,Deyeuxia breviglumis,TRUE
Deyeuxia carinata Vickery,Deyeuxia carinata,TRUE
Deyeuxia contracta (F.Muell. ex Hook.f.) Vickery,Deyeuxia contracta,TRUE
Deyeuxia crassiuscula Vickery,Deyeuxia crassiuscula,TRUE
Deyeuxia decipiens (R.Br.) Vickery,Deyeuxia decipiens,TRUE
Deyeuxia densa Benth.,Deyeuxia densa,TRUE
Deyeuxia drummondii (Steud.) Vickery,Deyeuxia drummondii,TRUE
Deyeuxia frigida F.Muell. ex Benth.,Deyeuxia frigida,TRUE
Deyeuxia gunniana (Nees) Benth.,Deyeuxia gunniana,TRUE
Deyeuxia imbricata Vickery,Deyeuxia imbricata,TRUE
Deyeuxia inaequalis Vickery,Deyeuxia inaequalis,TRUE
Deyeuxia innominata D.I.Morris,Deyeuxia innominata,TRUE
Deyeuxia lawrencei Vickery,Deyeuxia lawrencei,TRUE
Deyeuxia mckiei Vickery,Deyeuxia mckiei,TRUE
Deyeuxia mesathera Stapf ex Vickery,Deyeuxia mesathera,TRUE
Deyeuxia microseta Vickery,Deyeuxia microseta,TRUE
Deyeuxia minor Benth.,Deyeuxia minor,TRUE
Deyeuxia monticola (Roem. & Schult.) Vickery,Deyeuxia monticola,TRUE
Deyeuxia nudiflora Vickery,Deyeuxia nudiflora,TRUE
Deyeuxia parviseta Vickery,Deyeuxia parviseta,TRUE
Deyeuxia pungens N.G.Walsh,Deyeuxia pungens,TRUE
Deyeuxia quadriseta (Labill.) Benth.,Deyeuxia quadriseta,TRUE
Deyeuxia ramosa C.M.Weiller & N.G.Walsh,Deyeuxia ramosa,TRUE
Deyeuxia reflexa Vickery,Deyeuxia reflexa,TRUE
Deyeuxia rodwayi Vickery,Deyeuxia rodwayi,TRUE
Deyeuxia scaberula Vickery,Deyeuxia scaberula,TRUE
Deyeuxia talariata N.G.Walsh,Deyeuxia talariata,TRUE
Deyeuxia valida (Vickery) C.M.Weiller,Deyeuxia valida,TRUE
Dichanthium annulatum (Forssk.) Stapf,Dichanthium annulatum,FALSE
Dichanthium aristatum (Poir.) C.E.Hubb.,Dichanthium aristatum,FALSE
Dichanthium caricosum (L.) A.Camus,Dichanthium caricosum,FALSE
Dichanthium fecundum S.T.Blake,Dichanthium fecundum,TRUE
Dichanthium queenslandicum B.K.Simon,Dichanthium queenslandicum,TRUE
Dichanthium sericeum (R.Br.) A.Camus,Dichanthium sericeum,TRUE
Dichanthium setosum S.T.Blake,Dichanthium setosum,TRUE
Dichanthium tenue (R.Br.) A.Camus,Dichanthium tenue,TRUE
Dichelachne crinita (L.f.) Hook.f.,Dichelachne crinita,TRUE
Dichelachne hirtella N.G.Walsh,Dichelachne hirtella,TRUE
Dichelachne inaequiglumis (Hack. ex Cheeseman) Edgar & Connor,Dichelachne inaequiglumis,TRUE
Dichelachne micrantha (Cav.) Domin,Dichelachne micrantha,TRUE
Dichelachne parva B.K.Simon,Dichelachne parva,TRUE
Dichelachne rara (R.Br.) Vickery,Dichelachne rara,TRUE
Dichelachne robusta B.K.Simon,Dichelachne robusta,TRUE
Dichelachne sieberiana Trin. & Rupr.,Dichelachne sieberiana,TRUE
Digitaria abyssinica (Hochst. ex A.Rich.) Stapf,Digitaria abyssinica,FALSE
Digitaria aequiglumis (Hack. & Arechav.) Parodi,Digitaria aequiglumis,FALSE
Digitaria ammophila (Benth.) Hughes,Digitaria ammophila,TRUE
Digitaria baileyi (Benth.) Hughes,Digitaria baileyi,TRUE
Digitaria basaltica B.K.Simon,Digitaria basaltica,TRUE
Digitaria benthamiana Henrard,Digitaria benthamiana,TRUE
Digitaria bicornis (Lam.) Roem. & Schult.,Digitaria bicornis,TRUE
Digitaria blakei Henrard,Digitaria blakei,TRUE
Digitaria breviglumis (Domin) Henrard,Digitaria breviglumis,TRUE
Digitaria brownii (Roem. & Schult.) Hughes,Digitaria brownii,TRUE
Digitaria ciliaris (Retz.) Koeler,Digitaria ciliaris,FALSE
Digitaria cowiei B.K.Simon,Digitaria cowiei,TRUE
Digitaria ctenantha (F.Muell.) Hughes,Digitaria ctenantha,TRUE
Digitaria didactyla Willd.,Digitaria didactyla,FALSE
Digitaria diffusa Vickery,Digitaria diffusa,TRUE
Digitaria diminuta Hughes,Digitaria diminuta,TRUE
Digitaria divaricatissima (R.Br.) Hughes,Digitaria divaricatissima,TRUE
Digitaria dolleryi B.K.Simon,Digitaria dolleryi,TRUE
Digitaria eriantha Steud.,Digitaria eriantha,FALSE
Digitaria fumida S.T.Blake,Digitaria fumida,TRUE
Digitaria gibbosa (R.Br.) P.Beauv.,Digitaria gibbosa,TRUE
Digitaria hubbardii Henrard,Digitaria hubbardii,TRUE
Digitaria hystrichoides Vickery,Digitaria hystrichoides,TRUE
Digitaria imbricata R.D.Webster,Digitaria imbricata,TRUE
Digitaria insularis (L.) Fedde,Digitaria insularis,FALSE
Digitaria ischaemum (Schreb.) Muhl.,Digitaria ischaemum,FALSE
Digitaria lanceolata R.D.Webster,Digitaria lanceolata,TRUE
Digitaria leucostachya (Domin) Henrard,Digitaria leucostachya,TRUE
Digitaria longiflora (Retz.) Pers.,Digitaria longiflora,TRUE
Digitaria mariannensis Merr.,Digitaria mariannensis,TRUE
Digitaria milanjiana (Rendle) Stapf,Digitaria milanjiana,FALSE
Digitaria minima R.D.Webster,Digitaria minima,TRUE
Digitaria nematostachya (F.M.Bailey) Henrard,Digitaria nematostachya,TRUE
Digitaria oraria R.D.Webster,Digitaria oraria,TRUE
Digitaria orbata Hughes,Digitaria orbata,TRUE
Digitaria papposa (R.Br.) P.Beauv.,Digitaria papposa,TRUE
Digitaria parviflora (R.Br.) Hughes,Digitaria parviflora,TRUE
Digitaria porrecta S.T.Blake,Digitaria porrecta,TRUE
Digitaria radicosa (J.Presl) Miq.,Digitaria radicosa,TRUE
Digitaria ramularis (Trin.) Henrard,Digitaria ramularis,TRUE
Digitaria sanguinalis (L.) Scop.,Digitaria sanguinalis,FALSE
Digitaria setigera Roth ex Roem. & Schult.,Digitaria setigera,TRUE
Digitaria sharpeana B.K.Simon,Digitaria sharpeana,TRUE
Digitaria stenostachya (Benth.) Hughes,Digitaria stenostachya,TRUE
Digitaria ternata (A.Rich.) Stapf,Digitaria ternata,FALSE
Digitaria veldkampiana B.K.Simon,Digitaria veldkampiana,TRUE
Digitaria velutina (Forssk.) P.Beauv.,Digitaria velutina,FALSE
Digitaria violascens Link,Digitaria violascens,FALSE
Dimeria acinaciformis R.Br.,Dimeria acinaciformis,TRUE
Dimeria chloridiformis (Gaudich.) K.Schum. & Lauterb.,Dimeria chloridiformis,TRUE
Dimeria ornithopoda Trin.,Dimeria ornithopoda,TRUE
Dinebra decipiens (R.Br.) P.M.Peterson & N.Snow,Dinebra decipiens,TRUE
Dinebra divaricatissima (S.T.Blake) P.M.Peterson & N.Snow,Dinebra divaricatissima,TRUE
Dinebra ligulata (Lazarides) P.M.Peterson & N.Snow,Dinebra ligulata,TRUE
Dinebra neesii (Thwaites) P.M.Peterson & N.Snow,Dinebra neesii,TRUE
Dinebra panicea (Retz.) P.M.Peterson & N.Snow,Dinebra panicea,FALSE
Dinebra retroflexa Panz.,Dinebra retroflexa,FALSE
Dinebra simoniana (N.Snow) P.M.Peterson & N.Snow,Dinebra simoniana,TRUE
Dinebra southwoodii (N.Snow & B.K.Simon) P.M.Peterson & N.Snow,Dinebra southwoodii,TRUE
Diplachne fusca (L.) P.Beauv. ex Roem. & Schult.,Diplachne fusca,TRUE
Disakisperma dubium (Kunth) P.M.Peterson & N.Snow,Disakisperma dubium,FALSE
Distichlis distichophylla (Labill.) Fassett,Distichlis distichophylla,TRUE
Dryopoa dives (F.Muell.) Vickery,Dryopoa dives,TRUE
Echinochloa colona (L.) Link,Echinochloa colona,FALSE
Echinochloa crus-galli (L.) P.Beauv.,Echinochloa crus-galli,FALSE
Echinochloa crus-pavonis (Kunth) Schult.,Echinochloa crus-pavonis,FALSE
Echinochloa dietrichiana P.W.Michael,Echinochloa dietrichiana,TRUE
Echinochloa elliptica P.W.Michael & Vickery,Echinochloa elliptica,TRUE
Echinochloa esculenta (A.Braun) H.Scholz,Echinochloa esculenta,FALSE
Echinochloa frumentacea Link,Echinochloa frumentacea,FALSE
Echinochloa inundata P.W.Michael & Vickery,Echinochloa inundata,TRUE
Echinochloa kimberleyensis P.W.Michael & Vickery,Echinochloa kimberleyensis,TRUE
Echinochloa lacunaria (F.Muell.) P.W.Michael & Vickery,Echinochloa lacunaria,TRUE
Echinochloa macrandra P.W.Michael & Vickery,Echinochloa macrandra,TRUE
Echinochloa microstachya (Wiegand) Rydb.,Echinochloa microstachya,FALSE
Echinochloa oryzoides (Ard.) Fritsch,Echinochloa oryzoides,FALSE
Echinochloa picta P.W.Michael,Echinochloa picta,TRUE
Echinochloa polystachya (Kunth) Hitchc.,Echinochloa polystachya,FALSE
Echinochloa pyramidalis (Lam.) Hitchc. & Chase,Echinochloa pyramidalis,FALSE
Echinochloa telmatophila P.W.Michael & Vickery,Echinochloa telmatophila,TRUE
Echinochloa turneriana (Domin) J.M.Black,Echinochloa turneriana,TRUE
Echinopogon caespitosus C.E.Hubb.,Echinopogon caespitosus,TRUE
Echinopogon cheelii C.E.Hubb.,Echinopogon cheelii,TRUE
Echinopogon intermedius C.E.Hubb.,Echinopogon intermedius,TRUE
Echinopogon mckiei C.E.Hubb.,Echinopogon mckiei,TRUE
Echinopogon nutans C.E.Hubb.,Echinopogon nutans,TRUE
Echinopogon ovatus (G.Forst.) P.Beauv.,Echinopogon ovatus,TRUE
Echinopogon phleoides C.E.Hubb.,Echinopogon phleoides,TRUE
Ectrosia agrostoides Benth.,Ectrosia agrostoides,TRUE
Ectrosia anomala C.E.Hubb.,Ectrosia anomala,TRUE
Ectrosia appressa S.T.Blake,Ectrosia appressa,TRUE
Ectrosia blakei C.E.Hubb.,Ectrosia blakei,TRUE
Ectrosia confusa C.E.Hubb.,Ectrosia confusa,TRUE
Ectrosia danesii Domin,Ectrosia danesii,TRUE
Ectrosia gulliveri F.Muell.,Ectrosia gulliveri,TRUE
Ectrosia lasioclada (Merr.) S.T.Blake,Ectrosia lasioclada,TRUE
Ectrosia laxa S.T.Blake,Ectrosia laxa,TRUE
Ectrosia leporina R.Br.,Ectrosia leporina,TRUE
Ectrosia nervilemma (B.K.Simon) Night.,Ectrosia nervilemma,TRUE
Ectrosia ovata Night.,Ectrosia ovata,TRUE
Ectrosia scabrida C.E.Hubb.,Ectrosia scabrida,TRUE
Ectrosia schultzii Benth.,Ectrosia schultzii,TRUE
Ehrharta brevifolia Schrad.,Ehrharta brevifolia,FALSE
Ehrharta calycina Sm.,Ehrharta calycina,FALSE
Ehrharta erecta Lam.,Ehrharta erecta,FALSE
Ehrharta longiflora Sm.,Ehrharta longiflora,FALSE
Ehrharta pusilla Nees ex Trin.,Ehrharta pusilla,FALSE
Ehrharta villosa Schult.f.,Ehrharta villosa,FALSE
Eleusine coracan (L.) Gaertn.,Eleusine coracan,FALSE
Eleusine indica (L.) Gaertn.,Eleusine indica,FALSE
Eleusine tristachya (Lam.) Lam.,Eleusine tristachya,FALSE
Elionurus citreus (R.Br.) Munro ex Benth.,Elionurus citreus,TRUE
Elytrigia pungens (Pers.) Tutin,Elytrigia pungens,FALSE
Elytrigia repens (L.) Desv. ex Nevski,Elytrigia repens,FALSE
Elytrophorus spicatus (Willd.) A.Camus,Elytrophorus spicatus,TRUE
Enneapogon asperatus C.E.Hubb.,Enneapogon asperatus,TRUE
Enneapogon avenaceus (Lindl.) C.E.Hubb.,Enneapogon avenaceus,TRUE
Enneapogon caerulescens (Gaudich.) N.T.Burb.,Enneapogon caerulescens,TRUE
Enneapogon cylindricus N.T.Burb.,Enneapogon cylindricus,TRUE
Enneapogon decipiens Kakudidi,Enneapogon decipiens,TRUE
Enneapogon eremophilus Kakudidi,Enneapogon eremophilus,TRUE
Enneapogon gracilis (R.Br.) P.Beauv.,Enneapogon gracilis,TRUE
Enneapogon intermedius N.T.Burb.,Enneapogon intermedius,TRUE
Enneapogon lindleyanus (Domin) C.E.Hubb.,Enneapogon lindleyanus,TRUE
Enneapogon nigricans (R.Br.) P.Beauv.,Enneapogon nigricans,TRUE
Enneapogon pallidus (R.Br.) P.Beauv.,Enneapogon pallidus,TRUE
Enneapogon polyphyllus (Domin) N.T.Burb.,Enneapogon polyphyllus,TRUE
Enneapogon purpurascens (R.Br.) P.Beauv.,Enneapogon purpurascens,TRUE
Enneapogon robustissimus (Domin) N.T.Burb.,Enneapogon robustissimus,TRUE
Enneapogon truncatus Kakudidi,Enneapogon truncatus,TRUE
Enneapogon virens (Lindl.) Kakudidi,Enneapogon virens,TRUE
Enteropogon acicularis (Lindl.) Lazarides,Enteropogon acicularis,TRUE
Enteropogon dolichostachyus (Lag.) Keng ex Lazarides,Enteropogon dolichostachyus,TRUE
Enteropogon minutus Lazarides,Enteropogon minutus,TRUE
Enteropogon paucispiceus (Lazarides) B.K.Simon,Enteropogon paucispiceus,TRUE
Enteropogon ramosus B.K.Simon,Enteropogon ramosus,TRUE
Enteropogon unispiceus (F.Muell.) Clayton,Enteropogon unispiceus,TRUE
Entolasia marginata (R.Br.) Hughes,Entolasia marginata,TRUE
Entolasia minutifolia B.K.Simon,Entolasia minutifolia,TRUE
Entolasia stricta (R.Br.) Hughes,Entolasia stricta,TRUE
Entolasia whiteana C.E.Hubb.,Entolasia whiteana,TRUE
Eragrostiella bifaria (Vahl) Bor,Eragrostiella bifaria,TRUE
Eragrostis alveiformis Lazarides,Eragrostis alveiformis,TRUE
Eragrostis amabilis (L.) Wight & Arn. ex Nees,Eragrostis amabilis,TRUE
Eragrostis atrovirens (Desf.) Trin.,Eragrostis atrovirens,FALSE
Eragrostis australasica (Steud.) C.E.Hubb.,Eragrostis australasica,TRUE
Eragrostis bahiensis Schrad.,Eragrostis bahiensis,FALSE
Eragrostis barrelieri Daveau,Eragrostis barrelieri,FALSE
Eragrostis basedowii Jedwabn.,Eragrostis basedowii,TRUE
Eragrostis brownii (Kunth) Nees,Eragrostis brownii,TRUE
Eragrostis capitula Lazarides,Eragrostis capitula,TRUE
Eragrostis cassa Lazarides,Eragrostis cassa,TRUE
Eragrostis cilianensis (All.) Vignolo ex Janch.,Eragrostis cilianensis,FALSE
Eragrostis concinna (R.Br.) Steud.,Eragrostis concinna,TRUE
Eragrostis confertiflora J.M.Black,Eragrostis confertiflora,TRUE
Eragrostis crateriformis Lazarides,Eragrostis crateriformis,TRUE
Eragrostis cumingii Steud.,Eragrostis cumingii,TRUE
Eragrostis curvula (Schrad.) Nees,Eragrostis curvula,FALSE
Eragrostis desertorum Domin,Eragrostis desertorum,TRUE
Eragrostis dielsii Pilg.,Eragrostis dielsii,TRUE
Eragrostis ecarinata Lazarides,Eragrostis ecarinata,TRUE
Eragrostis elongata (Willd.) J.Jacq.,Eragrostis elongata,TRUE
Eragrostis eriopoda Benth.,Eragrostis eriopoda,TRUE
Eragrostis exigua Lazarides,Eragrostis exigua,TRUE
Eragrostis falcata (Gaudich.) Gaudich. ex Steud.,Eragrostis falcata,TRUE
Eragrostis fallax Lazarides,Eragrostis fallax,TRUE
Eragrostis fenshamii B.K.Simon,Eragrostis fenshamii,TRUE
Eragrostis filicaulis Lazarides,Eragrostis filicaulis,TRUE
Eragrostis hirticaulis Lazarides,Eragrostis hirticaulis,TRUE
Eragrostis infecunda J.M.Black,Eragrostis infecunda,TRUE
Eragrostis interrupta P.Beauv.,Eragrostis interrupta,TRUE
Eragrostis jacobsiana B.K.Simon,Eragrostis jacobsiana,TRUE
Eragrostis jerichoensis B.K.Simon,Eragrostis jerichoensis,TRUE
Eragrostis kennedyae F.Turner,Eragrostis kennedyae,TRUE
Eragrostis lacunaria F.Muell. ex Benth.,Eragrostis lacunaria,TRUE
Eragrostis lanicaulis Lazarides,Eragrostis lanicaulis,TRUE
Eragrostis laniflora Benth.,Eragrostis laniflora,TRUE
Eragrostis lanipes C.E.Hubb.,Eragrostis lanipes,TRUE
Eragrostis leptocarpa Benth.,Eragrostis leptocarpa,TRUE
Eragrostis leptostachya (R.Br.) Steud.,Eragrostis leptostachya,TRUE
Eragrostis longipedicellata B.K.Simon,Eragrostis longipedicellata,TRUE
Eragrostis lugens Nees,Eragrostis lugens,FALSE
Eragrostis megalosperma F.Muell. ex Benth.,Eragrostis megalosperma,TRUE
Eragrostis mexicana (Hornem.) Link,Eragrostis mexicana,FALSE
Eragrostis microcarpa Vickery,Eragrostis microcarpa,TRUE
Eragrostis minor Host,Eragrostis minor,FALSE
Eragrostis olida Lazarides,Eragrostis olida,TRUE
Eragrostis paniciformis (A.Braun) Steud.,Eragrostis paniciformis,FALSE
Eragrostis parviflora (R.Br.) Trin.,Eragrostis parviflora,TRUE
Eragrostis pergracilis S.T.Blake,Eragrostis pergracilis,TRUE
Eragrostis petraea Lazarides,Eragrostis petraea,TRUE
Eragrostis pilosa (L.) P.Beauv.,Eragrostis pilosa,FALSE
Eragrostis potamophila Lazarides,Eragrostis potamophila,TRUE
Eragrostis pubescens (R.Br.) Steud.,Eragrostis pubescens,TRUE
Eragrostis rigidiuscula Domin,Eragrostis rigidiuscula,TRUE
Eragrostis schultzii Benth.,Eragrostis schultzii,TRUE
Eragrostis setifolia Nees,Eragrostis setifolia,TRUE
Eragrostis sororia Domin,Eragrostis sororia,TRUE
Eragrostis spartinoides Steud.,Eragrostis spartinoides,TRUE
Eragrostis speciosa (Roem. & Schult.) Steud.,Eragrostis speciosa,TRUE
Eragrostis stagnalis Lazarides,Eragrostis stagnalis,TRUE
Eragrostis stenostachya (R.Br.) Steud.,Eragrostis stenostachya,TRUE
Eragrostis sterilis Domin,Eragrostis sterilis,TRUE
Eragrostis subsecunda (Lam.) E.Fourn.,Eragrostis subsecunda,FALSE
Eragrostis subtilis Lazarides,Eragrostis subtilis,TRUE
Eragrostis superba Peyr.,Eragrostis superba,FALSE
Eragrostis surreyana K.A.Sheph. & Trudgen,Eragrostis surreyana,TRUE
Eragrostis tef (Zuccagni) Trotter,Eragrostis tef,FALSE
Eragrostis tenellula (Kunth) Steud.,Eragrostis tenellula,TRUE
Eragrostis tenuifolia (A.Rich.) Hochst. ex Steud.,Eragrostis tenuifolia,FALSE
Eragrostis trachycarpa (Benth.) Domin,Eragrostis trachycarpa,TRUE
Eragrostis trichophora Coss. & Durieu,Eragrostis trichophora,FALSE
Eragrostis triquetra Lazarides,Eragrostis triquetra,TRUE
Eragrostis unioloides (Retz.) Nees ex Steud.,Eragrostis unioloides,TRUE
Eragrostis uvida Lazarides,Eragrostis uvida,TRUE
Eragrostis xerophila Domin,Eragrostis xerophila,TRUE
Eremochloa bimaculata Hack.,Eremochloa bimaculata,TRUE
Eremochloa ciliaris (L.) Merr.,Eremochloa ciliaris,TRUE
Eremochloa muricata (Retz.) Hack.,Eremochloa muricata,TRUE
Eriachne agrostidea F.Muell.,Eriachne agrostidea,TRUE
Eriachne aristidea F.Muell.,Eriachne aristidea,TRUE
Eriachne armittii F.Muell. ex Benth.,Eriachne armittii,TRUE
Eriachne avenacea R.Br.,Eriachne avenacea,TRUE
Eriachne axillaris Lazarides,Eriachne axillaris,TRUE
Eriachne basalis Lazarides,Eriachne basalis,TRUE
Eriachne basedowii W.Hartley,Eriachne basedowii,TRUE
Eriachne benthamii W.Hartley,Eriachne benthamii,TRUE
Eriachne bleeseri Pilg.,Eriachne bleeseri,TRUE
Eriachne burkittii Jansen,Eriachne burkittii,TRUE
Eriachne capillaris R.Br.,Eriachne capillaris,TRUE
Eriachne ciliata R.Br.,Eriachne ciliata,TRUE
Eriachne compacta Lazarides,Eriachne compacta,TRUE
Eriachne fastigiata Lazarides,Eriachne fastigiata,TRUE
Eriachne festucacea F.Muell.,Eriachne festucacea,TRUE
Eriachne filiformis W.Hartley,Eriachne filiformis,TRUE
Eriachne flaccida W.Hartley,Eriachne flaccida,TRUE
Eriachne gardneri W.Hartley,Eriachne gardneri,TRUE
Eriachne glabrata (Maiden) W.Hartley,Eriachne glabrata,TRUE
Eriachne glandulosa Lazarides,Eriachne glandulosa,TRUE
Eriachne glauca R.Br.,Eriachne glauca,TRUE
Eriachne helmsii (Domin) W.Hartley,Eriachne helmsii,TRUE
Eriachne humilis W.Hartley,Eriachne humilis,TRUE
Eriachne imbricata Lazarides,Eriachne imbricata,TRUE
Eriachne insularis Domin,Eriachne insularis,TRUE
Eriachne lanata Lazarides,Eriachne lanata,TRUE
Eriachne major (Ewart & O.B.Davies) Lazarides,Eriachne major,TRUE
Eriachne melicacea F.Muell.,Eriachne melicacea,TRUE
Eriachne minuta Lazarides,Eriachne minuta,TRUE
Eriachne mucronata R.Br.,Eriachne mucronata,TRUE
Eriachne nervosa Ewart & Cookson,Eriachne nervosa,TRUE
Eriachne nodosa Lazarides,Eriachne nodosa,TRUE
Eriachne obtusa R.Br.,Eriachne obtusa,TRUE
Eriachne ovata Nees,Eriachne ovata,TRUE
Eriachne pallescens R.Br.,Eriachne pallescens,TRUE
Eriachne pauciflora W.Fitzg.,Eriachne pauciflora,TRUE
